,Author_Name,Comment_Text,Updated_Time,Likes_Count
3303,@daytonwhittle7592,Looks like a camaro zl1,2022-09-18T16:08:21Z,1
3304,@scottferris7235,"The gauge cluster is the only thing I don’t like…..the screen it’s self is just horrible and square like an old, Chinese, cheap tablet!! 🤮",2022-09-18T16:05:35Z,0
3305,@jovani8415,Looks like Ford copied the Camero,2022-09-18T16:01:35Z,0
3306,@AtillatheFun,Thank God they still sell this as a petrol car. No weird electric muscle cars with fake noise...unlike other companies who betrayed their core fanbase.,2022-09-18T15:59:27Z,1
3307,@markverde8666,so now it looks like a 2016 camaro,2022-09-18T15:51:54Z,0
3308,@hamzabouteraa2027,"Listen man, this car isn't that different. No point trying to hype it up as 'new'",2022-09-18T15:48:16Z,0
3309,@IainB,I can't wait for Ford to add a button to the keyfob that sends the car into a crowd of spectators.,2022-09-18T15:43:36Z,0
3310,@Animegold2856,I MMMust RRResist TTTTThe PPPPower of The BBBBBLue ovalllllll.,2022-09-18T15:42:09Z,0
3311,@nightlygamingx4327,Side profile has the rear of a camero,2022-09-18T15:40:28Z,0
3312,@SGIABC,Should have stuck with what they had.  This just looks like the Camaro now.,2022-09-18T15:39:16Z,0
3313,@Mral236d,The new ford Camaro looks pretty nice. Might swap my Chevy Camaro out for one,2022-09-18T15:36:50Z,0
3314,@wintert5218,its like a long camaro Xd,2022-09-18T15:36:30Z,0
3315,@DubbaJ300,At first glance it looks like a Camaro...,2022-09-18T15:36:11Z,0
3316,@KVW22,"Anddd theyve ruined the mustang now. Ah yes let's just slap a giant rectangle on the dash, such beautiful and sexy design 😂",2022-09-18T15:26:54Z,0
3317,@nurifidei4056,Thank god ford didn't embarrass themselves by making a electric car like the Dodge Daytona,2022-09-18T15:26:48Z,0
3318,@goateecusbilly1823,"I don't care a bit for Ford but their mustangs, especially compared to other new muscle cars, are making me consider getting one",2022-09-18T15:26:14Z,0
3319,@ulysesmiclat5401,Ford should let go of all their car designer department! Design sucks! OMG!,2022-09-18T15:24:46Z,0
3320,@chicagowsox212,I like Doug he’s a cool cat but I haven’t eat his vids for a couple years because I hate the word infotainment. 🤣 It’s a made up word by some marketing person but it’s dumb. Great vid and great car otherwise. Can’t wait to see what Shelby does to it,2022-09-18T15:20:25Z,0
3321,@smavtmb2196,"The car looks great overall 
However Im not sold on the new dash.
The dash looks more like it belongs in the family SUV than a Mustang. 

It would have helped if the sceens were more integrated into the dash. 
Instead they just look like screens sitting on top of the dash. Maybe I'll like them more in person. But I doubt it.",2022-09-18T15:19:12Z,1
3322,@ueltrades9479,oooooh wee that sounds amazing!!! and i dont really like the mustang but im so happy the v8 and manual is still alive. also the features on this mustang are actually goated,2022-09-18T15:19:02Z,0
3323,@dillonsukram9381,I like the gauge cluster in its own little space better than the flat screen poking out,2022-09-18T15:15:41Z,0
3324,@connor_mckinley,That’s a really cool camaro,2022-09-18T15:15:18Z,0
3325,@scottsnothome5649,Good to see Ford and Mercedes sharing the same TV parts bin finally.,2022-09-18T15:06:27Z,0
3326,@tropeller9535,"From a 2012 S197 owner, I absolutely LOVE the S650. The S550 was too “sporty” for my personal taste especially w/the front end that I never got over, so the new Mustang readopting the “muscle” car look by redefining features that were on the S550 really sells it.

Also, to the people saying “looks like a Camaro”, the Camaro doesn’t exist anymore. So 🤷‍♂️",2022-09-18T15:06:20Z,5
3327,@poulsen96,"Stupid. If I could buy a virtual imustang for smartphones it would make no differens.
Please bring back the real mustang",2022-09-18T15:04:22Z,0
3328,@andreyivanov6239,Thought it was an M4 when I saw the thumbnail,2022-09-18T15:02:08Z,0
3329,@trashchannel8967,There is a mustang style in this camaro,2022-09-18T15:00:25Z,0
3330,@25BEDFORD,Looks like a camaro knock off to me! Manufacturers are losing their creativity.,2022-09-18T14:59:32Z,0
3331,@db3mta3,Less screen time. Bring back the gauges!,2022-09-18T14:58:49Z,0
3332,@lsevent,"Wow,  that screen looks slapped together. Why not actually integrate it other manufacturers? Massive bezels/unused pixel potential too.",2022-09-18T14:54:49Z,0
3333,@tbagmaster9924,Kinda looks like a Camaro from the side,2022-09-18T14:53:11Z,0
3334,@christo6765,these display screens are now getting rediculous!,2022-09-18T14:51:20Z,0
3335,@Braceheadon,2024? 2022 isn't even over yet.,2022-09-18T14:50:26Z,0
3336,@roynunez7782,This mustang look alot meaner I would loved the car all black,2022-09-18T14:50:26Z,0
3337,@NickB1121,"I've red where the new Mustangs will have cylinder deactivation, just like the Camaro and Dodge V8s. This causes uneven heat distribution and could potentially cause early oil consumption. I have a 2021 Mustang GT and it does not have cylinder deactivation.",2022-09-18T14:50:13Z,0
3338,@christo6765,lookin like the camaro below the greenhouse....,2022-09-18T14:48:50Z,0
3339,@Sgtjfast,"I have not seen a review yet that has commented to the little lights, or little holes, in the front valence of the front grill/air intakes. Do you or anyone else know what those are and if they are going to make it into production?",2022-09-18T14:48:24Z,0
3340,@stevenreichertart,The screen wouldn’t have to be so big if it didn’t have the 1” black border around what actually is the  video screen.,2022-09-18T14:46:15Z,0
3341,@Seasniffer69,Looks like a camaro,2022-09-18T14:39:01Z,0
3342,@TheEagles427,Very animated presentation...I need to take a deep breath. 😂,2022-09-18T14:38:37Z,0
3343,@cartier28,Looks are growing on me the Samsung fridge eyesore interior is not. Digital clusters are fine but slapping an android tablet on the dash and calling it a day are not,2022-09-18T14:24:38Z,0
3344,@briandeleon7753,"Meh, looks like a BMW....😒",2022-09-18T14:23:38Z,0
3345,@lioneye101,Looks too much like a Camero,2022-09-18T14:09:04Z,0
3346,@tokas-kb6rb,Previous one better,2022-09-18T14:05:26Z,0
3347,@MegaMixalios,Am i the only one that taillights reminds me those in a corvette c7 ?,2022-09-18T13:57:13Z,0
3348,@_zedf656,Nice Camaro,2022-09-18T13:53:10Z,0
3349,@EndlessFunctionality,"I always hate when they design the dash, and then screens are an after thought and added afterwards.
So instead of the dash molding around the screens, they just sit on top like you put them their yourself.",2022-09-18T13:43:13Z,0
3350,@Ashtonminard,anyone notice how he was siting in a black seat but the seat is white. small little thing but cool to see.,2022-09-18T13:36:54Z,0
3351,@villagenoise8260,Really looks like a Camaro from the side profile at the start of the video,2022-09-18T13:35:37Z,0
3352,@sergionascimento7077,Douglas Do Muro of the FUTURE!!!,2022-09-18T13:34:25Z,0
3353,@blessed7fold,"Man this is incredible. However, I can only imagine what the price tag of this thing is going to be....50K?",2022-09-18T13:33:50Z,0
3354,@Mike_N_ike24,Okay but this looks like a CAMARO,2022-09-18T13:31:13Z,1
3355,@Mercy384,This reminds me of Peter Griffin world war 5,2022-09-18T13:28:03Z,0
3356,@hieunguyentrong6491,"Thank God the future is brighter than now 🤩🤩, just look at the mustang EV still gave me nightmare till now. 😥😥",2022-09-18T13:24:09Z,0
3357,@emmamitchell1582,Now make it electric instead of an SUV. Would love to get one.,2022-09-18T13:21:04Z,0
3358,@robroy7456,Looks like a Camaro from the side.,2022-09-18T13:13:35Z,0
3359,@alphanitsuga6499,it sounds like the vodoo engine,2022-09-18T13:13:02Z,0
3360,@cannabiscraftsman1278,There is no v8 that can even compare to the power and sound that Fords 5.0 Coyotes pumps out,2022-09-18T13:08:16Z,0
3361,@melvingoldman20,It's too long it looks like a Camaro from the side,2022-09-18T13:02:09Z,0
3362,@prodogtwodogman3857,"Looks stupid, Camaro wannabe",2022-09-18T13:00:54Z,0
3363,@adifferentangle7064,"I cannot stand gauge cluster screens. 
You spend half your life staring at screens, replace your gauge cluster with one it'll  be 75% of your life. The rest is sleeping.",2022-09-18T12:51:06Z,0
3364,@Max.44,They turned the front end into the GTA version of this car lol,2022-09-18T12:50:46Z,0
3365,@FosterFarmsOk,The fox body gauge cluster is the best IMO. Even if it wasnt a retro look.,2022-09-18T12:44:35Z,1
3366,@jawall1068,"I hope over time the Fox body cluster replicates burnt out dash bulbs and you can’t see part of the tach/speedometer, 😆.",2022-09-18T12:43:16Z,0
3367,@willlanning9809,Only 140 on the dash😂😂😂😂,2022-09-18T12:42:13Z,0
3368,@93ksj,I think all Mustang besides the Ecoboost come with LSD,2022-09-18T12:41:00Z,0
3369,@fletcherhowery4827,I think it looks like s*** Bugatti headlights and look at the body lines it looks like the bastard child between a Dodge and a Camaro and the dash way overdone looks kind of like kit from Knight Rider no the ass in looks a little light last year's model but I think it's a flop,2022-09-18T12:37:14Z,0
3370,@kubusvspuchatek,looks like modern version 4th generation.,2022-09-18T12:35:49Z,0
3371,@LaVaZ000,I'm a hellcat guy but this car looks great.,2022-09-18T12:34:17Z,0
3372,@YoDooDSup,Nice Camaro,2022-09-18T12:34:01Z,0
3373,@MadWiking,"Thanks for sharing, Doug! Very good, in depth, video. What a beautiful design! One of the best looking Mustangs ever?? Best regards from Norway!!",2022-09-18T12:28:16Z,4
3374,@Standyourground21,"As a Camaro owner had to do a double take on the side view.  It has the same lines of a Camaro IMO.  Good on Ford to keep the Mustang V8 alive, shame on Mopar going EV.",2022-09-18T12:17:31Z,0
3375,@bigmungus4864,im so happy its not electric just not happy about the power yet,2022-09-18T12:17:13Z,0
3376,@dmystermillion2351,"I've seen many cars where the gauge cluster changes in different modes and I just realised something. If I was on track I would want all the information to be where it usually is, not somewhere new that I need to adjust to at high speed",2022-09-18T12:14:27Z,2
3377,@gregparsons5623,Love it. Want one.,2022-09-18T12:12:38Z,0
3378,@marcosmancuso714,Not feeling the digital screen looks like a Mercedes sorry for it you ruined it I would rather have the 22 interior looks more original with the two humps why would you make it look like a Mercedes,2022-09-18T12:02:39Z,0
3379,@nickabdallah2612,Wow that looks like a Camaro from the side and rear,2022-09-18T11:59:29Z,0
3380,@CB-qb8hj,Doug bowls overhand.,2022-09-18T11:57:07Z,0
3381,@derose2026,This looks amazing,2022-09-18T11:53:11Z,0
3382,@i_read_bad_reviews,This thing look fucking sick,2022-09-18T11:52:42Z,0
3383,@jayberry1,Why would they make the back look like a Chevy. Gross,2022-09-18T11:50:31Z,0
3384,@MyLifePixeled,I mean...you could drive it but it would not end very well.,2022-09-18T11:46:23Z,0
3385,@ELWIN225,"What’s that pad under those indestructible knees, Doug? You put your bare knees on asphalt but use a pad on smooth tile?",2022-09-18T11:42:23Z,0
3386,@Koogs140,Rear quarters looks like the Camaro from the side lol,2022-09-18T11:39:09Z,0
3387,@mini2nut67,I’m shocked that Ford leadership approved an ICE Mustang redesign and didn’t go BEV.,2022-09-18T11:21:18Z,0
3388,@v1antbo,f*cking annoying,2022-09-18T11:14:46Z,0
3389,@ou2td8e2,"Dissapointed in this ""futuristic"" look, wich makes car look kid of like a electric type of car....",2022-09-18T11:12:46Z,0
3390,@MacStrengthCo,"We've finally hit the point where car reviews don't even open the hood anymore.  ""Here's a cluster display""  ""What does the engine look like?"" ""Don't worry about that!""",2022-09-18T11:03:45Z,0
3391,@sieben5163,the front looks weird,2022-09-18T11:00:05Z,2
3392,@wmk8733,The interior of this car SUCKS. I'm sorry :(,2022-09-18T10:57:08Z,3
3393,@FranciscoRodriguez-lz9gh,That camaro is siiiiick,2022-09-18T10:50:19Z,0
3394,@othonvonsalza5468,Those tablets...,2022-09-18T10:44:36Z,0
3395,@TheRealDl0,2017 Camaro chassis basically the cuts are the same,2022-09-18T10:43:14Z,0
3396,@Til468,So glad they got rid of the old stupid fake as gas badge/cap.  🎉,2022-09-18T10:38:53Z,0
3397,@buzzbatra3,Thiisszzz!!!,2022-09-18T10:31:26Z,0
3398,@letsgetit2219,"That’s a whole Camaro from the back ,FROM THE SIDE THO",2022-09-18T10:31:05Z,0
3399,@GameRusher1234,"when i clicked on this video, my first question was: ""does it have a fu*king V8""",2022-09-18T10:25:57Z,0
3400,@Gdank72,I'll wait for the EV version.,2022-09-18T10:25:27Z,0
3401,@ImJustMtn,Looks like FIrebird wheels tbh,2022-09-18T10:11:09Z,0
3402,@hemendyran2809,Sometimes i feel like someone needs to walk into ford and  knock some sense into their head to remind them she’s an american old school muscle!Stop changing her into a spoiled millennial brat.EVERYTHING ABOUT THIS DESIGN IS WRONG!,2022-09-18T10:00:37Z,0
3403,@nekhil.s2065,Bro hats off to Ford for not making this legend a hybrid or something...I just love this car and in the future I plan on working for them :),2022-09-18T09:57:02Z,1
3404,@baragga,Headlights are looks like jaguar f type,2022-09-18T09:52:08Z,0
3405,@idgaf4184,Been here since 2022,2022-09-18T09:44:35Z,0
3406,@InspiredJJ,I feel they are milking it.,2022-09-18T09:38:17Z,0
3407,@richarddangles8896,When you wanabe a 400z,2022-09-18T09:35:37Z,0
3408,@ishdemon_,another day another car video that i can't buy.. another dissapointment,2022-09-18T09:27:38Z,0
3409,@Deon3278,Destroyed In Seconds 😢😢,2022-09-18T09:23:26Z,0
3410,@2manyblueberries,Really going back to boxier cars with sharp corners again are we?,2022-09-18T09:09:41Z,0
3411,@_-Anthony-_,Can you fucking relax with your head and facial movements please? Gonna give me a fucking aneurysm,2022-09-18T09:09:36Z,0
3412,@anuppatil56,Quarter tank is 38 miles of range😳,2022-09-18T08:53:43Z,0
3413,@makatanka,"nie podoba mi sie w środku, jeszcze poprzednia generacja z virtual cockpitem była ok, teraz te ekrany i brak tych fajnych przycisków/pstryczków na środkowej konsoli zbyt upraszcza wnętrze.",2022-09-18T08:48:35Z,0
3414,@matze4x488,Is it still possible to see the car in Detroit at Ford in the next few months before it goes on the market ?,2022-09-18T08:45:23Z,0
3415,@eduardscooper4719,Not opened hood not driving...and you call it review?,2022-09-18T08:40:44Z,0
3416,@MarkBonerea,so no hood lift to see underneath,2022-09-18T08:39:03Z,0
3417,@justinbroniszewski,The new Mustang looks 100x better in videos than the press shots from Ford. I like it so much more now!!!,2022-09-18T08:33:14Z,0
3418,@RowMaen,Could you maybe one day review an 1980s Audi Sport Quattro? I would love to see this.,2022-09-18T08:32:02Z,1
3419,@drooper2133,Atleast it has a engine.😌😌😌,2022-09-18T08:29:59Z,0
3420,@bjornd.4805,"Why always this ugly rectangle Tablets in New Cars.
The hole beautiful shape of Dashboards are destroyed.",2022-09-18T08:17:59Z,0
3421,@BreedableBella,i like his reviews but his catchphrase sucks,2022-09-18T08:15:36Z,0
3422,@alayodeolorunsogo6775,2020 digital gauge looks better still imo,2022-09-18T07:55:05Z,0
3423,@shadowballen6463,The 2024 Mustang  is a 2022 Camaro......,2022-09-18T07:54:39Z,0
3424,@just_rolla5773,Not a fan of the asymmetrical dash but overall it’s got a good look,2022-09-18T07:54:17Z,0
3425,@nhraandnascarfanatic5907,"This design lacks thought and heart I feel, all I can see is what looks like a last minute alteration of the early 550 design.",2022-09-18T07:51:31Z,0
3426,@hernes0071,square screen designs for gauge cluster is ewwww. im not playing a videogame.,2022-09-18T07:46:41Z,0
3427,@CptBluto,Kind of a dull update if we're being honest...,2022-09-18T07:44:23Z,1
